yeast_id,mutant_id,sulfide,surface_area,washed_area,area_ratio,time_of_exp,nutrient,pre_slad,post_slad,day,exp_type,exp_order,sulfide_amount,full_name
38,cdh1,N,797780,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cdh1_BD75_2xSLAD_4x_Day6_3
39,cdh1,N,939031,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cdh1_BD75_2xSLAD_4x_Day6_4
40,cdh1,N,1027993,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cdh1_BD75_2xSLAD_4x_Day6_5
41,cvt1,Y,695697,430054,0.618162792135082,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD50_2xSLAD+400S_4x_Day6_1
42,cvt1,Y,583619,308845,0.529189419809842,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD50_2xSLAD+400S_4x_Day6_2
43,cvt1,Y,544601,376237,0.69084889671521,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD50_2xSLAD+400S_4x_Day6_3
44,cvt1,Y,646894,478223,0.739260218830287,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD50_2xSLAD+400S_4x_Day6_4
45,cvt1,Y,599952,477352,0.795650318692162,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD50_2xSLAD+400S_4x_Day6_5
46,cvt1,N,757065,530218,0.70035994267335,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD50_2xSLAD_4x_Day6_1
47,cvt1,N,718692,456780,0.635571287839575,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD50_2xSLAD_4x_Day6_2
48,cvt1,N,636077,370305,0.582170083181753,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD50_2xSLAD_4x_Day6_3
49,cvt1,N,816456,622880,0.762907002949332,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD50_2xSLAD_4x_Day6_4
50,cvt1,N,942995,552730,0.586143086654754,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD50_2xSLAD_4x_Day6_5
51,cvt1,Y,991058,707404,0.713786680497004,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD75_2xSLAD+400S_4x_Day6_1
52,cvt1,Y,873810,709293,0.81172451677138,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD75_2xSLAD+400S_4x_Day6_2
53,cvt1,Y,829572,589300,0.71036630937399,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD75_2xSLAD+400S_4x_Day6_3
54,cvt1,Y,800076,488947,0.611125693059159,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD75_2xSLAD+400S_4x_Day6_4
55,cvt1,Y,798656,617597,0.773295386248898,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 cvt16_BD75_2xSLAD+400S_4x_Day6_5
56,cvt1,N,792595,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD75_2xSLAD_4x_Day6_1
57,cvt1,N,926255,686038,0.74065781021425,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD75_2xSLAD_4x_Day6_2
58,cvt1,N,912955,695022,0.761288343894277,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD75_2xSLAD_4x_Day6_3
59,cvt1,N,956002,810423,0.847721029872322,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD75_2xSLAD_4x_Day6_4
60,cvt1,N,890665,649685,0.729438116463541,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 cvt16_BD75_2xSLAD_4x_Day6_5
61,msa1,Y,665470,448091,0.673345154552422,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD50_2xSLAD+400S_4x_Day6_1
62,msa1,Y,736727,556739,0.755692407092451,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD50_2xSLAD+400S_4x_Day6_2
63,msa1,Y,858346,398369,0.464112374263991,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD50_2xSLAD+400S_4x_Day6_3
64,msa1,Y,827560,484936,0.585982889458166,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD50_2xSLAD+400S_4x_Day6_4
65,msa1,Y,686349,270270,0.393779258074245,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD50_2xSLAD+400S_4x_Day6_5
66,msa1,N,853869,231839,0.271515888268575,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD50_2xSLAD_4x_Day6_1
67,msa1,N,867131,47201,0.0544335284980009,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD50_2xSLAD_4x_Day6_2
68,msa1,N,726458,153094,0.210740331856763,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD50_2xSLAD_4x_Day6_3
69,msa1,N,950164,231430,0.243568478704729,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD50_2xSLAD_4x_Day6_4
70,msa1,N,992965,299045,0.301163686534772,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD50_2xSLAD_4x_Day6_5
71,msa1,Y,721115,444935,0.617009769592922,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD75_2xSLAD+400S_4x_Day6_1
72,msa1,Y,621124,302790,0.487487200623386,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD75_2xSLAD+400S_4x_Day6_2
73,msa1,Y,789282,458060,0.580350242372181,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD75_2xSLAD+400S_4x_Day6_3
74,msa1,Y,962652,468849,0.487038929955997,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD75_2xSLAD+400S_4x_Day6_4
75,msa1,Y,1022186,599127,0.586123269150624,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 msa1_BD75_2xSLAD+400S_4x_Day6_5
76,msa1,N,1064891,616231,0.578679883668845,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD75_2xSLAD_4x_Day6_1
77,msa1,N,814027,583171,0.716402527188902,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD75_2xSLAD_4x_Day6_2
78,msa1,N,944328,742020,0.785765115510712,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD75_2xSLAD_4x_Day6_3
79,msa1,N,955511,440490,0.460999402413996,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD75_2xSLAD_4x_Day6_4
80,msa1,N,914054,474786,0.519428830244165,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 msa1_BD75_2xSLAD_4x_Day6_5
81,pep1,Y,689315,300196,0.435499009886627,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD50_2xSLAD+400S_4x_Day6_1
82,pep1,Y,615523,323017,0.524784614059913,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD50_2xSLAD+400S_4x_Day6_2
83,pep1,Y,745915,338683,0.454050394481945,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD50_2xSLAD+400S_4x_Day6_3
84,pep1,Y,655174,441405,0.673721789936719,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD50_2xSLAD+400S_4x_Day6_4
85,pep1,Y,583453,385824,0.661276915192826,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD50_2xSLAD+400S_4x_Day6_5
86,pep1,N,850473,314786,0.370130503849035,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD50_2xSLAD_4x_Day6_1
87,pep1,N,620633,88672,0.142873485618715,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD50_2xSLAD_4x_Day6_2
88,pep1,N,548592,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD50_2xSLAD_4x_Day6_3
89,pep1,N,720176,87210,0.121095398902491,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD50_2xSLAD_4x_Day6_4
90,pep1,N,845283,285615,0.337892753077963,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD50_2xSLAD_4x_Day6_5
91,pep1,Y,840795,283924,0.337685167014552,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD75_2xSLAD+400S_4x_Day6_1
92,pep1,Y,689305,360055,0.522344970658852,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD75_2xSLAD+400S_4x_Day6_2
93,pep1,Y,840924,444638,0.52874932812002,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD75_2xSLAD+400S_4x_Day6_3
94,pep1,Y,1011449,332723,0.328956773895668,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD75_2xSLAD+400S_4x_Day6_4
95,pep1,Y,1001196,240726,0.240438435630985,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 pep12_BD75_2xSLAD+400S_4x_Day6_5
96,pep1,N,861251,465949,0.541014175890652,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD75_2xSLAD_4x_Day6_1
97,pep1,N,632257,303580,0.48015284923694,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD75_2xSLAD_4x_Day6_2
98,pep1,N,814091,513029,0.630186305953511,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD75_2xSLAD_4x_Day6_3
99,pep1,N,958364,519172,0.541727360376642,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD75_2xSLAD_4x_Day6_4
100,pep1,N,960562,367669,0.382764464969466,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 pep12_BD75_2xSLAD_4x_Day6_5
101,rps8,Y,610368,225665,0.369719579008074,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD50_2xSLAD+400S_4x_Day6_1
102,rps8,Y,519336,225886,0.43495155352219,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD50_2xSLAD+400S_4x_Day6_2
103,rps8,Y,394527,126492,0.320616839912097,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD50_2xSLAD+400S_4x_Day6_3
104,rps8,Y,451158,88505,0.196172959362352,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD50_2xSLAD+400S_4x_Day6_4
105,rps8,Y,512411,137160,0.267675752472137,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD50_2xSLAD+400S_4x_Day6_5
106,rps8,N,718754,55216,0.0768218333393623,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD50_2xSLAD_4x_Day6_1
107,rps8,N,754992,34711,0.0459753215928116,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD50_2xSLAD_4x_Day6_2
108,rps8,N,817068,321131,0.393028487225053,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD50_2xSLAD_4x_Day6_3
109,rps8,N,444801,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD50_2xSLAD_4x_Day6_4
110,rps8,N,406630,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD50_2xSLAD_4x_Day6_5
111,rps8,Y,671768,96745,0.144015493444165,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD75_2xSLAD+400S_4x_Day6_1
112,rps8,Y,688389,135251,0.196474667666102,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD75_2xSLAD+400S_4x_Day6_2
113,rps8,Y,587493,117434,0.199890041243045,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD75_2xSLAD+400S_4x_Day6_3
114,rps8,Y,613789,55800,0.0909107201334661,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD75_2xSLAD+400S_4x_Day6_4
115,rps8,Y,602564,97959,0.162570282990686,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 rps8_BD75_2xSLAD+400S_4x_Day6_5
116,rps8,N,604722,66591,0.110118368440374,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD75_2xSLAD_4x_Day6_1
117,rps8,N,757516,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD75_2xSLAD_4x_Day6_2
118,rps8,N,711490,45096,0.0633824790228956,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD75_2xSLAD_4x_Day6_3
119,rps8,N,669338,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD75_2xSLAD_4x_Day6_4
120,rps8,N,767221,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 rps8_BD75_2xSLAD_4x_Day6_5
121,tmn3,Y,664098,357444,0.538239838096185,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD50_2xSLAD+400S_4x_Day6_1
122,tmn3,Y,778014,356053,0.457643435722236,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD50_2xSLAD+400S_4x_Day6_2
123,tmn3,Y,689809,322876,0.468065797923773,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD50_2xSLAD+400S_4x_Day6_3
124,tmn3,Y,596448,251933,0.422388875476152,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD50_2xSLAD+400S_4x_Day6_4
125,tmn3,Y,625401,351215,0.56158368790584,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD50_2xSLAD+400S_4x_Day6_5
126,tmn3,N,980360,158706,0.161885429842099,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD50_2xSLAD_4x_Day6_1
127,tmn3,N,824066,63884,0.0775229168537472,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD50_2xSLAD_4x_Day6_2
128,tmn3,N,656827,93811,0.142824518480513,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD50_2xSLAD_4x_Day6_3
129,tmn3,N,674763,92265,0.136736898733333,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD50_2xSLAD_4x_Day6_4
130,tmn3,N,918787,63803,0.0694426455750898,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD50_2xSLAD_4x_Day6_5
131,tmn3,Y,819625,335636,0.409499466219308,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD75_2xSLAD+400S_4x_Day6_1
132,tmn3,Y,776587,367012,0.472596116082293,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD75_2xSLAD+400S_4x_Day6_2
133,tmn3,Y,857929,383819,0.447378512674126,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD75_2xSLAD+400S_4x_Day6_3
134,tmn3,Y,782938,377926,0.482702334029004,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD75_2xSLAD+400S_4x_Day6_4
135,tmn3,Y,626477,217427,0.347063020669554,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 tmn3_BD75_2xSLAD+400S_4x_Day6_5
136,tmn3,N,1013062,438579,0.432924144820357,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD75_2xSLAD_4x_Day6_1
137,tmn3,N,774299,514161,0.664034178011337,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD75_2xSLAD_4x_Day6_2
138,tmn3,N,959614,554537,0.577875062264619,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD75_2xSLAD_4x_Day6_3
139,tmn3,N,988569,440018,0.445106006763311,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD75_2xSLAD_4x_Day6_4
140,tmn3,N,1040122,277018,0.266332218720496,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 tmn3_BD75_2xSLAD_4x_Day6_5
141,vps2,Y,543033,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD50_2xSLAD+400S_4x_Day6_1
142,vps2,Y,537382,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD50_2xSLAD+400S_4x_Day6_2
143,vps2,Y,532717,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD50_2xSLAD+400S_4x_Day6_3
144,vps2,Y,639044,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD50_2xSLAD+400S_4x_Day6_4
145,vps2,Y,469442,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD50_2xSLAD+400S_4x_Day6_5
146,vps2,N,671764,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD50_2xSLAD_4x_Day6_1
147,vps2,N,624796,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD50_2xSLAD_4x_Day6_2
148,vps2,N,710445,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD50_2xSLAD_4x_Day6_3
149,vps2,N,698350,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD50_2xSLAD_4x_Day6_4
150,vps2,N,724567,0,0,Nov_26,BD50,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD50_2xSLAD_4x_Day6_5
151,vps2,Y,745362,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD75_2xSLAD+400S_4x_Day6_1
152,vps2,Y,609629,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD75_2xSLAD+400S_4x_Day6_2
153,vps2,Y,582490,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD75_2xSLAD+400S_4x_Day6_3
154,vps2,Y,630654,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD75_2xSLAD+400S_4x_Day6_4
155,vps2,Y,805919,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,400,796 vps28_BD75_2xSLAD+400S_4x_Day6_5
156,vps2,N,639973,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD75_2xSLAD_4x_Day6_1
157,vps2,N,535012,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD75_2xSLAD_4x_Day6_2
158,vps2,N,618506,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD75_2xSLAD_4x_Day6_3
159,vps2,N,704647,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD75_2xSLAD_4x_Day6_4
160,vps2,N,876683,0,0,Nov_26,BD75,1xSLAD,2xSLAD,day6,ExpE,E3,0,796 vps28_BD75_2xSLAD_4x_Day6_5
