yeast_id,mutant_id,sulfide,surface_area,washed_area,area_ratio,time_of_exp,nutrient,pre_slad,post_slad,day,exp_type,exp_order,sulfide_amount,full_name
20,parent,Y,259535,0,0,Nov_11,BD100,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_BD100+750S_4x_Day3_5
21,parent,Y,338736,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD100_2xSLAD+400S_4x_Day3_1
22,parent,Y,321307,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD100_2xSLAD+400S_4x_Day3_2
23,parent,Y,301082,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD100_2xSLAD+400S_4x_Day3_3
24,parent,Y,292036,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD100_2xSLAD+400S_4x_Day3_4
25,parent,Y,320095,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD100_2xSLAD+400S_4x_Day3_5
26,parent,Y,298895,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD100_2xSLAD+750S_4x_Day3_1
27,parent,Y,386017,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD100_2xSLAD+750S_4x_Day3_2
28,parent,Y,372381,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD100_2xSLAD+750S_4x_Day3_3
29,parent,Y,399373,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD100_2xSLAD+750S_4x_Day3_4
30,parent,Y,446706,11605,0.025979055575703,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD100_2xSLAD+750S_4x_Day3_5
31,parent,N,392508,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD100_2xSLAD_4x_Day3_1
32,parent,N,371175,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD100_2xSLAD_4x_Day3_2
33,parent,N,392102,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD100_2xSLAD_4x_Day3_3
34,parent,N,353469,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD100_2xSLAD_4x_Day3_4
35,parent,N,369691,0,0,Nov_11,BD100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD100_2xSLAD_4x_Day3_5
36,parent,N,338589,0,0,Nov_11,BD100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD100_4x_Day3_1
37,parent,N,364145,0,0,Nov_11,BD100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD100_4x_Day3_2
38,parent,N,348130,0,0,Nov_11,BD100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD100_4x_Day3_3
39,parent,N,349030,0,0,Nov_11,BD100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD100_4x_Day3_4
40,parent,N,303756,0,0,Nov_11,BD100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD100_4x_Day3_5
41,parent,Y,230190,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD50_2xSLAD+400S_4x_Day3_1
42,parent,Y,271296,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD50_2xSLAD+400S_4x_Day3_2
43,parent,Y,244037,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD50_2xSLAD+400S_4x_Day3_3
44,parent,Y,243691,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD50_2xSLAD+400S_4x_Day3_4
45,parent,Y,261429,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD50_2xSLAD+400S_4x_Day3_5
46,parent,Y,214245,12357,0.0576769586221382,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD50_2xSLAD+750S_4x_Day3_1
47,parent,Y,227314,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD50_2xSLAD+750S_4x_Day3_2
48,parent,Y,213229,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD50_2xSLAD+750S_4x_Day3_3
49,parent,Y,211194,12466,0.0590262980955898,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD50_2xSLAD+750S_4x_Day3_4
50,parent,Y,172384,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD50_2xSLAD+750S_4x_Day3_5
51,parent,N,286814,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD50_2xSLAD_4x_Day3_1
52,parent,N,273997,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD50_2xSLAD_4x_Day3_2
53,parent,N,260748,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD50_2xSLAD_4x_Day3_3
54,parent,N,269947,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD50_2xSLAD_4x_Day3_4
55,parent,N,281732,0,0,Nov_11,BD50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD50_2xSLAD_4x_Day3_5
56,parent,Y,271216,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_BD75+400S_4x_Day3_1
57,parent,Y,266887,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_BD75+400S_4x_Day3_2
58,parent,Y,249541,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_BD75+400S_4x_Day3_3
59,parent,Y,262347,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_BD75+400S_4x_Day3_4
60,parent,Y,221618,24084,0.108673483200823,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_BD75+400S_4x_Day3_5
61,parent,Y,214429,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_BD75+750S_4x_Day3_1
62,parent,Y,192470,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_BD75+750S_4x_Day3_2
63,parent,Y,199232,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_BD75+750S_4x_Day3_3
64,parent,Y,222602,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_BD75+750S_4x_Day3_4
65,parent,Y,257092,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_BD75+750S_4x_Day3_5
66,parent,Y,227388,16703,0.0734559431456365,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_1
67,parent,Y,202255,11440,0.0565622605127191,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_2
68,parent,Y,251521,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_3
69,parent,Y,246930,10262,0.0415583363706314,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_4
70,parent,Y,231473,24066,0.103968929421574,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_5
71,parent,Y,243662,27499,0.112857154582988,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_R1
72,parent,Y,269375,28686,0.106490951276102,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_R2
73,parent,Y,277674,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_R3
74,parent,Y,256184,23375,0.0912430128345252,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_R4
75,parent,Y,248425,30067,0.121030492100231,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_BD75_2xSLAD+400S_4x_Day3_R5
76,parent,Y,233969,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD75_2xSLAD+750S_4x_Day3_1
77,parent,Y,165621,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD75_2xSLAD+750S_4x_Day3_2
78,parent,Y,236020,15579,0.066007118040844,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD75_2xSLAD+750S_4x_Day3_3
79,parent,Y,224665,16410,0.0730420848819353,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD75_2xSLAD+750S_4x_Day3_4
80,parent,Y,165671,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_BD75_2xSLAD+750S_4x_Day3_5
81,parent,N,258350,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_1
82,parent,N,267334,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_2
83,parent,N,257376,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_3
84,parent,N,266324,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_4
85,parent,N,265538,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_5
86,parent,N,266012,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_R1
87,parent,N,281267,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_R2
88,parent,N,278044,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_R3
89,parent,N,270948,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_R4
90,parent,N,297576,0,0,Nov_11,BD75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_BD75_2xSLAD_4x_Day3_R5
91,parent,N,314636,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD75_4x_Day3_1
92,parent,N,259911,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD75_4x_Day3_2
93,parent,N,282265,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD75_4x_Day3_3
94,parent,N,293102,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD75_4x_Day3_4
95,parent,N,305983,0,0,Nov_11,BD75,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD75_4x_Day3_5
96,parent,N,211081,0,0,Nov_11,NaN,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD_4x_Day3_1
97,parent,N,225905,0,0,Nov_11,NaN,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD_4x_Day3_2
98,parent,N,187520,0,0,Nov_11,NaN,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD_4x_Day3_3
99,parent,N,213205,0,0,Nov_11,NaN,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD_4x_Day3_4
100,parent,N,211414,0,0,Nov_11,NaN,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_BD_4x_Day3_5
101,parent,Y,193987,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox100+400S_4x_Day3_1
102,parent,Y,165171,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox100+400S_4x_Day3_2
103,parent,Y,205086,42165,0.205596676516193,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox100+400S_4x_Day3_3
104,parent,Y,159691,10030,0.0628087994940228,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox100+400S_4x_Day3_4
105,parent,Y,184472,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox100+400S_4x_Day3_5
106,parent,Y,156681,19958,0.127379835461862,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox100+750S_4x_Day3_1
107,parent,Y,193885,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox100+750S_4x_Day3_2
108,parent,Y,195550,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox100+750S_4x_Day3_3
109,parent,Y,192709,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox100+750S_4x_Day3_4
110,parent,Y,195509,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox100+750S_4x_Day3_5
111,parent,Y,245369,20196,0.0823086861013412,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox100_2xSLAD+400S_4x_Day3_1
112,parent,Y,203093,39819,0.196062887445653,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox100_2xSLAD+400S_4x_Day3_2
113,parent,Y,202209,54406,0.269058251610957,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox100_2xSLAD+400S_4x_Day3_3
114,parent,Y,233517,48081,0.205899356363777,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox100_2xSLAD+400S_4x_Day3_4
115,parent,Y,272648,69873,0.256275490742643,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox100_2xSLAD+400S_4x_Day3_5
116,parent,Y,183601,49714,0.27077194568657,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox100_2xSLAD+750S_4x_Day3_1
117,parent,Y,151000,30220,0.200132450331126,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox100_2xSLAD+750S_4x_Day3_2
118,parent,Y,168288,53145,0.315797917855106,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox100_2xSLAD+750S_4x_Day3_3
119,parent,Y,179429,51624,0.287712688584343,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox100_2xSLAD+750S_4x_Day3_4
120,parent,Y,157744,49466,0.313584034891977,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox100_2xSLAD+750S_4x_Day3_5
121,parent,N,290706,93301,0.320946248099454,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox100_2xSLAD_4x_Day3_1
122,parent,N,343194,68301,0.199015717057991,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox100_2xSLAD_4x_Day3_2
123,parent,N,264483,67197,0.254069259649959,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox100_2xSLAD_4x_Day3_3
124,parent,N,306603,104866,0.342025355263973,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox100_2xSLAD_4x_Day3_4
125,parent,N,285517,62430,0.21865598195554,Nov_11,Ox100,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox100_2xSLAD_4x_Day3_5
126,parent,N,277634,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox100_4x_Day3_1
127,parent,N,235471,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox100_4x_Day3_2
128,parent,N,265667,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox100_4x_Day3_3
129,parent,N,252961,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox100_4x_Day3_4
130,parent,N,265802,0,0,Nov_11,Ox100,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox100_4x_Day3_5
131,parent,Y,169028,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox50+400S_4x_Day3_1
132,parent,Y,158216,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox50+400S_4x_Day3_2
133,parent,Y,152237,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox50+400S_4x_Day3_3
134,parent,Y,133530,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox50+400S_4x_Day3_4
135,parent,Y,145575,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox50+400S_4x_Day3_5
136,parent,Y,154411,35064,0.227082267455039,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox50+750S_4x_Day3_1
137,parent,Y,139655,23142,0.165708352726361,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox50+750S_4x_Day3_2
138,parent,Y,166549,14916,0.0895592288155438,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox50+750S_4x_Day3_3
139,parent,Y,115670,18910,0.163482320394225,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox50+750S_4x_Day3_4
140,parent,Y,111362,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox50+750S_4x_Day3_5
141,parent,Y,161904,22456,0.138699476232829,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox50_2xSLAD+400S_4x_Day3_1
142,parent,Y,152677,50344,0.32974187336665,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox50_2xSLAD+400S_4x_Day3_2
143,parent,Y,153621,53424,0.347764954010194,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox50_2xSLAD+400S_4x_Day3_3
144,parent,Y,139040,37470,0.26949079401611,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox50_2xSLAD+400S_4x_Day3_4
145,parent,Y,141785,42140,0.29721056529252,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox50_2xSLAD+400S_4x_Day3_5
146,parent,Y,111386,38994,0.350079902321656,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox50_2xSLAD+750S_4x_Day3_1
147,parent,Y,140994,57206,0.405733577315347,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox50_2xSLAD+750S_4x_Day3_2
148,parent,Y,102097,26765,0.262152658746094,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox50_2xSLAD+750S_4x_Day3_3
149,parent,Y,126987,38792,0.305480088512997,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox50_2xSLAD+750S_4x_Day3_4
150,parent,Y,109348,34080,0.311665508285474,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox50_2xSLAD+750S_4x_Day3_5
151,parent,N,181781,60657,0.333681737915404,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox50_2xSLAD_4x_Day3_1
152,parent,N,169546,49858,0.294067686645512,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox50_2xSLAD_4x_Day3_2
153,parent,N,177272,48657,0.274476510672864,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox50_2xSLAD_4x_Day3_3
154,parent,N,193115,55478,0.2872796002382,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox50_2xSLAD_4x_Day3_4
155,parent,N,185225,61994,0.334695640437306,Nov_11,Ox50,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox50_2xSLAD_4x_Day3_5
156,parent,N,170882,11852,0.0693578024601772,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox50_4x_Day3_2
157,parent,N,196191,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox50_4x_Day3_3
158,parent,N,191585,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox50_4x_Day3_4
159,parent,N,168991,0,0,Nov_11,Ox50,1xSLAD,1xSLAD,day3,ExpC,E1,0,796_Ox50_4x_Day3_5
160,parent,Y,214786,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox75+400S_4x_Day3_1
161,parent,Y,199643,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox75+400S_4x_Day3_2
162,parent,Y,229846,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox75+400S_4x_Day3_3
163,parent,Y,179553,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox75+400S_4x_Day3_4
164,parent,Y,177917,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,400,796_Ox75+400S_4x_Day3_5
165,parent,Y,157291,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox75+750S_4x_Day3_1
166,parent,Y,202659,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox75+750S_4x_Day3_2
167,parent,Y,146292,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox75+750S_4x_Day3_3
168,parent,Y,179845,0,0,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox75+750S_4x_Day3_4
169,parent,Y,148249,17013,0.114759627383659,Nov_11,Ox75,1xSLAD,1xSLAD,day3,ExpC,E1,750,796_Ox75+750S_4x_Day3_5
170,parent,Y,185478,85409,0.460480488251976,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox75_2xSLAD+400S_4x_Day3_1
171,parent,Y,171405,86176,0.502762463172019,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox75_2xSLAD+400S_4x_Day3_2
172,parent,Y,176211,68995,0.391547633235156,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox75_2xSLAD+400S_4x_Day3_3
173,parent,Y,146429,44323,0.302692772606519,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox75_2xSLAD+400S_4x_Day3_4
174,parent,Y,176611,69804,0.395241519497653,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,400,796_Ox75_2xSLAD+400S_4x_Day3_5
175,parent,Y,166534,89309,0.536280879580146,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox75_2xSLAD+750S_4x_Day3_1
176,parent,Y,124860,45856,0.367259330450104,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox75_2xSLAD+750S_4x_Day3_2
177,parent,Y,172218,80843,0.469422476163932,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox75_2xSLAD+750S_4x_Day3_3
178,parent,Y,142502,53217,0.373447390212067,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox75_2xSLAD+750S_4x_Day3_4
179,parent,Y,155722,68781,0.441690962099125,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,750,796_Ox75_2xSLAD+750S_4x_Day3_5
180,parent,N,217067,85703,0.39482279664804,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox75_2xSLAD_4x_Day3_1
181,parent,N,250211,106576,0.425944502839603,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox75_2xSLAD_4x_Day3_2
182,parent,N,223408,79721,0.356840399627587,Nov_11,Ox75,1xSLAD,2xSLAD,day3,ExpC,E1,0,796_Ox75_2xSLAD_4x_Day3_3
