yeast_id,mutant_id,sulfide,surface_area,washed_area,area_ratio,time_of_exp,nutrient,pre_slad,post_slad,day,exp_type,exp_order,sulfide_amount,full_name
190,parent,Y,349135,165983,0.475412089879273,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_2
191,parent,Y,318217,127335,0.400151468966146,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_3
192,parent,Y,273171,107321,0.392871132001567,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_4
193,parent,Y,282604,72622,0.256974423575038,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_5
194,parent,Y,336794,111540,0.331181671882516,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_6
195,parent,Y,338613,169822,0.501522386913674,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_7
196,parent,Y,309419,100147,0.323661442897818,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_8
197,parent,Y,301478,58667,0.194597947445585,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,400,796_BD75_2xSLAD+400S_4x_Day4_9
198,parent,N,453730,265381,0.584887488153748,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_10
199,parent,N,450831,221796,0.491971492643585,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_1
200,parent,N,471189,217647,0.461910188905089,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_2
201,parent,N,461224,217246,0.47102058869443,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_3
202,parent,N,484394,195436,0.40346494795559,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_4
203,parent,N,491835,53426,0.108625860298677,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_5
204,parent,N,514199,124724,0.242559787164113,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_6
205,parent,N,444643,256113,0.575996923374482,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_7
206,parent,N,377617,207223,0.54876501852406,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_8
207,parent,N,483059,270741,0.560471909228479,Nov_26,BD75,1xSLAD,2xSLAD,day4,ExpE,E3,0,796_BD75_2xSLAD_4x_Day4_9
