yeast_id,mutant_id,sulfide,surface_area,washed_area,area_ratio,time_of_exp,nutrient,pre_slad,post_slad,day,exp_type,exp_order,sulfide_amount,full_name
173,mi_,Y,1020946,476093,0.466325349234925,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,mi_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_3
174,mi_,Y,971379,357053,0.367573315873619,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,mi_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_4
175,mi_,Y,946954,427258,0.451191926957381,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,mi_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_5
176,mi_,N,1015355,375584,0.369904122203564,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,mi_1xSLADliq_BD75_2xSLAD_4x_Day6_1
177,mi_,N,931356,353188,0.379219117072312,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,mi_1xSLADliq_BD75_2xSLAD_4x_Day6_2
178,mi_,N,953507,333726,0.349998479298002,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,mi_1xSLADliq_BD75_2xSLAD_4x_Day6_3
179,mi_,N,874179,237656,0.271861941318654,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,mi_1xSLADliq_BD75_2xSLAD_4x_Day6_4
180,mi_,N,835598,307111,0.367534388545688,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,mi_1xSLADliq_BD75_2xSLAD_4x_Day6_5
181,msb,Y,921360,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day6_1
182,msb,Y,829386,17718,0.0213627912696863,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day6_2
183,msb,Y,581092,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day6_3
184,msb,Y,702084,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day6_4
185,msb,Y,911489,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day6_5
186,msb,N,833321,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD50_2xSLAD_4x_Day6_1
187,msb,N,793253,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD50_2xSLAD_4x_Day6_2
188,msb,N,937736,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD50_2xSLAD_4x_Day6_3
189,msb,N,831260,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD50_2xSLAD_4x_Day6_4
190,msb,N,916817,0,0,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD50_2xSLAD_4x_Day6_5
191,msb,Y,1083677,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day6_1
192,msb,Y,1070721,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day6_2
193,msb,Y,676943,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day6_3
194,msb,Y,960262,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day6_4
195,msb,Y,729707,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day6_5
196,msb,N,1042640,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD75_2xSLAD_4x_Day6_1
197,msb,N,953490,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD75_2xSLAD_4x_Day6_2
198,msb,N,801308,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD75_2xSLAD_4x_Day6_3
199,msb,N,901464,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD75_2xSLAD_4x_Day6_4
200,msb,N,957809,0,0,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,msb2 _1xSLADliq_BD75_2xSLAD_4x_Day6_5
201,tpo,Y,697889,360764,0.516936074361396,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD50_2xSLAD+400S_4x_Day6_1
202,tpo,Y,704215,399425,0.567191837720014,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD50_2xSLAD+400S_4x_Day6_2
203,tpo,Y,744285,409037,0.549570393061798,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD50_2xSLAD+400S_4x_Day6_3
204,tpo,Y,629862,343629,0.545562361279137,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD50_2xSLAD+400S_4x_Day6_4
205,tpo,Y,640707,437928,0.68350743787722,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD50_2xSLAD+400S_4x_Day6_5
206,tpo,N,863583,484138,0.56061548224085,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD50_2xSLAD_4x_Day6_1
207,tpo,N,760308,468941,0.616777674310937,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD50_2xSLAD_4x_Day6_2
208,tpo,N,764969,517435,0.676413031116294,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD50_2xSLAD_4x_Day6_3
209,tpo,N,611885,333080,0.544350654126184,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD50_2xSLAD_4x_Day6_4
210,tpo,N,644092,377725,0.586445725144855,Dec_05,BD50,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD50_2xSLAD_4x_Day6_5
211,tpo,Y,885606,641409,0.724259998238494,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_1
212,tpo,Y,848554,620656,0.731427817204326,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_2
213,tpo,Y,862700,493495,0.572035470035934,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_3
214,tpo,Y,723628,399708,0.55236668564511,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_4
215,tpo,Y,858875,468194,0.545124727113957,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,400,tpo4_1xSLADliq_BD75_2xSLAD+400S_4x_Day6_5
216,tpo,N,1008759,580294,0.575255338490165,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD75_2xSLAD_4x_Day6_1
217,tpo,N,968506,560504,0.578730539614623,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD75_2xSLAD_4x_Day6_2
218,tpo,N,961496,516684,0.537375090483996,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD75_2xSLAD_4x_Day6_3
219,tpo,N,780296,419393,0.537479366804392,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD75_2xSLAD_4x_Day6_4
220,tpo,N,947912,448787,0.473447957194339,Dec_05,BD75,1xSLAD,2xSLAD,day6,ExpA,E4,0,tpo4_1xSLADliq_BD75_2xSLAD_4x_Day6_5
