yeast_id,mutant_id,sulfide,surface_area,washed_area,area_ratio,time_of_exp,nutrient,pre_slad,post_slad,day,exp_type,exp_order,sulfide_amount,full_name
32,alr,Y,469954,14755,0.0313966898887976,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 alr2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_2
33,alr,Y,486781,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 alr2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_3
34,alr,Y,605228,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 alr2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_4
35,alr,Y,499829,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 alr2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_5
36,alr,N,585417,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 alr2 _1xSLADliq_BD75_2xSLAD_4x_Day4_1
37,alr,N,479697,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 alr2 _1xSLADliq_BD75_2xSLAD_4x_Day4_2
38,alr,N,516831,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 alr2 _1xSLADliq_BD75_2xSLAD_4x_Day4_3
39,alr,N,509629,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 alr2 _1xSLADliq_BD75_2xSLAD_4x_Day4_4
40,alr,N,596721,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 alr2 _1xSLADliq_BD75_2xSLAD_4x_Day4_5
41,ato,Y,416914,15503,0.037185126908667,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_1
42,ato,Y,399782,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_2
43,ato,Y,393171,16672,0.0424039412876331,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_3
44,ato,Y,349288,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_4
45,ato,Y,411944,16965,0.0411827821257258,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_5
46,ato,N,500227,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD50_2xSLAD_4x_Day4_1
47,ato,N,538749,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD50_2xSLAD_4x_Day4_2
48,ato,N,561572,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD50_2xSLAD_4x_Day4_3
49,ato,N,514881,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD50_2xSLAD_4x_Day4_4
50,ato,N,494356,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD50_2xSLAD_4x_Day4_5
51,ato,Y,515486,31927,0.0619357266734693,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_1
52,ato,Y,483683,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_2
53,ato,Y,481021,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_3
54,ato,Y,450877,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_4
55,ato,Y,490224,12792,0.0260941936747283,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 ato3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_5
56,ato,N,503927,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD75_2xSLAD_4x_Day4_1
57,ato,N,467615,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD75_2xSLAD_4x_Day4_2
58,ato,N,561112,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD75_2xSLAD_4x_Day4_3
59,ato,N,517117,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD75_2xSLAD_4x_Day4_4
60,ato,N,651155,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 ato3 _1xSLADliq_BD75_2xSLAD_4x_Day4_5
61,dur,Y,377710,30312,0.0802520452198777,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_1
62,dur,Y,391672,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_2
63,dur,Y,368071,58292,0.158371618519253,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_3
64,dur,Y,381779,71154,0.186374839894284,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_4
65,dur,Y,405991,108425,0.267062570352545,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_5
66,dur,N,524005,35175,0.0671272220684917,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD50_2xSLAD_4x_Day4_1
67,dur,N,485288,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD50_2xSLAD_4x_Day4_2
68,dur,N,546140,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD50_2xSLAD_4x_Day4_3
69,dur,N,427153,16710,0.0391194724138658,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD50_2xSLAD_4x_Day4_4
70,dur,N,492016,52223,0.106140857207896,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD50_2xSLAD_4x_Day4_5
71,dur,Y,577489,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_1
72,dur,Y,646991,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_2
73,dur,Y,418072,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_3
74,dur,Y,574960,11107,0.0193178655906498,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_4
75,dur,Y,500314,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 dur3 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_5
76,dur,N,628378,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD75_2xSLAD_4x_Day4_1
77,dur,N,637217,17160,0.0269296016898482,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD75_2xSLAD_4x_Day4_2
78,dur,N,567875,12703,0.0223693594541052,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD75_2xSLAD_4x_Day4_3
79,dur,N,525513,22539,0.0428895193839163,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD75_2xSLAD_4x_Day4_4
80,dur,N,543223,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 dur3 _1xSLADliq_BD75_2xSLAD_4x_Day4_5
81,fui,Y,376889,82621,0.219218390560616,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_1
82,fui,Y,348648,45334,0.130027993850531,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_2
83,fui,Y,427524,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_3
84,fui,Y,376454,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_4
85,fui,Y,413577,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_5
86,fui,N,562303,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD50_2xSLAD_4x_Day4_1
87,fui,N,596015,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD50_2xSLAD_4x_Day4_2
88,fui,N,581023,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD50_2xSLAD_4x_Day4_3
89,fui,N,615297,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD50_2xSLAD_4x_Day4_4
90,fui,N,525881,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD50_2xSLAD_4x_Day4_5
91,fui,Y,459931,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_1
92,fui,Y,400247,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_2
93,fui,Y,371647,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_3
94,fui,Y,437582,60757,0.138847118939993,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_4
95,fui,Y,396300,87274,0.220222053999495,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 fui1 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_5
96,fui,N,466503,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD75_2xSLAD_4x_Day4_1
97,fui,N,396090,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD75_2xSLAD_4x_Day4_2
98,fui,N,505817,19969,0.0394787047489507,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD75_2xSLAD_4x_Day4_3
99,fui,N,533399,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD75_2xSLAD_4x_Day4_4
100,fui,N,512646,19515,0.038067204269613,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 fui1 _1xSLADliq_BD75_2xSLAD_4x_Day4_5
101,mi ,Y,364340,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_1
102,mi ,Y,410465,33669,0.0820264821604765,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_2
103,mi ,Y,453363,33592,0.0740951511261395,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_3
104,mi ,Y,407902,15630,0.0383180273693191,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_4
105,mi ,Y,397681,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_5
106,mi ,N,524064,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD50_2xSLAD_4x_Day4_1
107,mi ,N,487092,11362,0.0233261888924474,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD50_2xSLAD_4x_Day4_2
108,mi ,N,549127,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD50_2xSLAD_4x_Day4_3
109,mi ,N,566466,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD50_2xSLAD_4x_Day4_4
110,mi ,N,511447,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD50_2xSLAD_4x_Day4_5
111,mi ,Y,456349,14792,0.0324137885697131,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_1
112,mi ,Y,460025,18292,0.0397630563556328,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_2
113,mi ,Y,491451,21305,0.0433512191449402,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_3
114,mi ,Y,529288,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_4
115,mi ,Y,495331,27042,0.0545937968752208,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 mi _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_5
116,mi ,N,444955,28603,0.0642829050128665,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD75_2xSLAD_4x_Day4_1
117,mi ,N,445450,11509,0.0258367942530026,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD75_2xSLAD_4x_Day4_2
118,mi ,N,524361,20756,0.0395834167682188,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD75_2xSLAD_4x_Day4_3
119,mi ,N,571394,11530,0.0201787208126092,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD75_2xSLAD_4x_Day4_4
120,mi ,N,513845,20284,0.0394749389407312,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 mi _1xSLADliq_BD75_2xSLAD_4x_Day4_5
121,msb,Y,368968,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_1
122,msb,Y,371068,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_2
123,msb,Y,325829,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_3
124,msb,Y,417655,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_4
125,msb,Y,401338,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_5
126,msb,N,484729,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD50_2xSLAD_4x_Day4_1
127,msb,N,410378,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD50_2xSLAD_4x_Day4_2
128,msb,N,420219,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD50_2xSLAD_4x_Day4_3
129,msb,N,518164,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD50_2xSLAD_4x_Day4_4
130,msb,N,497302,0,0,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD50_2xSLAD_4x_Day4_5
131,msb,Y,478726,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_1
132,msb,Y,362545,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_2
133,msb,Y,415684,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_3
134,msb,Y,482734,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_4
135,msb,Y,446499,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 msb2 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_5
136,msb,N,497157,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD75_2xSLAD_4x_Day4_1
137,msb,N,481264,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD75_2xSLAD_4x_Day4_2
138,msb,N,653546,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD75_2xSLAD_4x_Day4_3
139,msb,N,604285,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD75_2xSLAD_4x_Day4_4
140,msb,N,596926,0,0,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 msb2 _1xSLADliq_BD75_2xSLAD_4x_Day4_5
141,tpo,Y,402491,66315,0.164761448082069,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 tpo4 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_1
142,tpo,Y,423881,87793,0.2071170918253,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 tpo4 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_2
143,tpo,Y,318689,19337,0.0606767098958546,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 tpo4 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_3
144,tpo,Y,388665,43925,0.113015064387069,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 tpo4 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_4
145,tpo,Y,370469,106503,0.287481543664922,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 tpo4 _1xSLADliq_BD50_2xSLAD+400S_4x_Day4_5
146,tpo,N,520326,62799,0.120691643315921,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 tpo4 _1xSLADliq_BD50_2xSLAD_4x_Day4_1
147,tpo,N,486438,88196,0.181309848325994,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 tpo4 _1xSLADliq_BD50_2xSLAD_4x_Day4_2
148,tpo,N,517226,158009,0.305493149996327,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 tpo4 _1xSLADliq_BD50_2xSLAD_4x_Day4_3
149,tpo,N,342300,25713,0.0751183172655565,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 tpo4 _1xSLADliq_BD50_2xSLAD_4x_Day4_4
150,tpo,N,392380,23658,0.0602935929456139,Dec_03,BD50,1xSLAD,2xSLAD,day4,ExpA,E4,0,796 tpo4 _1xSLADliq_BD50_2xSLAD_4x_Day4_5
151,tpo,Y,501227,33516,0.0668679061582876,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 tpo4 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_1
152,tpo,Y,487949,13614,0.0279004568100355,Dec_03,BD75,1xSLAD,2xSLAD,day4,ExpA,E4,400,796 tpo4 _1xSLADliq_BD75_2xSLAD+400S_4x_Day4_2
