yeast_id,mutant_id,sulfide,surface_area,washed_area,area_ratio,time_of_exp,nutrient,pre_slad,post_slad,day,exp_type,exp_order,sulfide_amount,full_name
70,skp2,N,272123,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 skp2_BD50_4x_Day3_1
71,skp2,Y,197810,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 skp2_BD75+400S_4x_Day3_1
72,skp2,N,304422,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 skp2_BD75_4x_Day3_1
73,soa1,Y,208365,35648,0.171084395171934,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD50+400S_4x_Day3_1
74,soa1,Y,173378,17821,0.102786974125898,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD50+400S_4x_Day3_2
75,soa1,Y,165702,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD50+400S_4x_Day3_3
76,soa1,Y,199901,26527,0.132700686839986,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD50+400S_4x_Day3_4
77,soa1,Y,187651,14576,0.0776761115048681,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD50+400S_4x_Day3_5
78,soa1,N,322605,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD50_4x_Day3_1
79,soa1,N,304974,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD50_4x_Day3_2
80,soa1,N,276815,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD50_4x_Day3_3
81,soa1,N,297885,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD50_4x_Day3_4
82,soa1,Y,260589,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD75+400S_4x_Day3_1
83,soa1,Y,254690,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD75+400S_4x_Day3_2
84,soa1,Y,263561,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD75+400S_4x_Day3_3
85,soa1,Y,288843,18164,0.0628853737151324,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD75+400S_4x_Day3_4
86,soa1,Y,277701,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 soa1_BD75+400S_4x_Day3_5
87,soa1,N,346107,22778,0.0658120176708359,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD75_4x_Day3_1
88,soa1,N,349425,11545,0.0330399942763111,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD75_4x_Day3_2
89,soa1,N,330478,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD75_4x_Day3_3
90,soa1,N,340998,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD75_4x_Day3_4
91,soa1,N,349687,17445,0.0498874707953112,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 soa1_BD75_4x_Day3_5
92,yor1,Y,216836,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD50+400S_4x_Day3_1
93,yor1,Y,188284,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD50+400S_4x_Day3_2
94,yor1,Y,162000,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD50+400S_4x_Day3_3
95,yor1,Y,188552,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD50+400S_4x_Day3_4
96,yor1,Y,266468,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD50+400S_4x_Day3_5
97,yor1,N,255062,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD50_4x_Day3_1
98,yor1,N,292931,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD50_4x_Day3_2
99,yor1,N,303151,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD50_4x_Day3_3
100,yor1,N,293112,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD50_4x_Day3_4
101,yor1,N,272404,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD50_4x_Day3_5
102,yor1,Y,345587,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD75+400S_4x_Day3_1
103,yor1,Y,334571,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD75+400S_4x_Day3_2
104,yor1,Y,354379,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD75+400S_4x_Day3_3
105,yor1,Y,372897,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD75+400S_4x_Day3_4
106,yor1,Y,323060,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796 yor1_BD75+400S_4x_Day3_5
107,yor1,N,309800,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD75_4x_Day3_1
108,yor1,N,358001,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD75_4x_Day3_2
109,yor1,N,398230,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD75_4x_Day3_3
110,yor1,N,416554,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD75_4x_Day3_4
111,yor1,N,323154,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796 yor1_BD75_4x_Day3_5
112,parent,Y,137916,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD50+400S_4x_Day3_1
113,parent,Y,144573,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD50+400S_4x_Day3_2
114,parent,Y,183886,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD50+400S_4x_Day3_3
115,parent,Y,202549,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD50+400S_4x_Day3_4
116,parent,Y,186001,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD50+400S_4x_Day3_5
117,parent,N,265726,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD50_4x_Day3_1
118,parent,N,275296,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD50_4x_Day3_2
119,parent,N,263002,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD50_4x_Day3_3
120,parent,N,267006,10316,0.0386358358988188,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD50_4x_Day3_4
121,parent,N,266812,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD50_4x_Day3_5
122,parent,Y,291513,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD75+400S_4x_Day3_1
123,parent,Y,252640,14647,0.0579757758074731,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD75+400S_4x_Day3_2
124,parent,Y,262606,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD75+400S_4x_Day3_3
125,parent,Y,237432,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD75+400S_4x_Day3_4
126,parent,Y,228581,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,796_BD75+400S_4x_Day3_5
127,parent,N,353487,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD75_4x_Day3_1
128,parent,N,344633,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD75_4x_Day3_2
129,parent,N,319450,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD75_4x_Day3_3
130,parent,N,318057,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD75_4x_Day3_4
131,parent,N,368415,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,796_BD75_4x_Day3_5
132,L2056,Y,231952,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD50+400S_4x_Day3_1
133,L2056,Y,260125,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD50+400S_4x_Day3_2
134,L2056,Y,214306,35882,0.167433482963613,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD50+400S_4x_Day3_3
135,L2056,Y,260653,15350,0.0588905556429429,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD50+400S_4x_Day3_4
136,L2056,Y,297083,28489,0.0958957597708384,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD50+400S_4x_Day3_5
137,L2056,N,412301,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD50_4x_Day3_1
138,L2056,N,341500,20323,0.059510980966325,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD50_4x_Day3_2
139,L2056,N,393785,18269,0.0463933364653301,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD50_4x_Day3_3
140,L2056,N,420504,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD50_4x_Day3_4
141,L2056,N,462132,0,0,Nov_18,BD50,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD50_4x_Day3_5
142,L2056,Y,243025,32893,0.135348215204197,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD75+400S_4x_Day3_1
143,L2056,Y,312231,35517,0.11375231799533,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD75+400S_4x_Day3_2
144,L2056,Y,327688,41265,0.125927711725788,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD75+400S_4x_Day3_3
145,L2056,Y,258978,49049,0.189394465939192,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD75+400S_4x_Day3_4
146,L2056,Y,320919,33376,0.104001321205662,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,400,L2056_BD75+400S_4x_Day3_5
147,L2056,N,554554,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD75_4x_Day3_1
148,L2056,N,546018,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD75_4x_Day3_2
149,L2056,N,495442,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD75_4x_Day3_3
150,L2056,N,499943,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD75_4x_Day3_4
151,L2056,N,515950,0,0,Nov_18,BD75,1xSLAD,1xSLAD,day3,ExpD,E2,0,L2056_BD75_4x_Day3_5
